Major_Category_en,Sub_Category_en,Major_Category_ja,Sub_Category_ja,Major_Category_ko,Sub_Category_ko,Korean,Japanese,English
Music,Unfinished Dream of All Living Ghost,音楽部門,東方獣王園,음악부문,동방수왕원,"잊기 어려운, 인연의 푸르름",忘れがたき、よすがの緑,"Unforgettable, the Nostalgic Greenery"
Music,Unfinished Dream of All Living Ghost,音楽部門,東方獣王園,음악부문,동방수왕원,시체여행 ~ Be of good cheer!,死体旅行　～ Be of good cheer!,Corpse Voyage ~ Be of good cheer!
Music,Unfinished Dream of All Living Ghost,音楽部門,東方獣王園,음악부문,동방수왕원,애타게 기다리던 황혼녘,待ちわびた逢魔が時,The Long-Awaited Oumagatoki
Music,Unfinished Dream of All Living Ghost,音楽部門,東方獣王園,음악부문,동방수왕원,사도의 후타츠이와,佐渡の二ッ岩,Futatsuiwa from Sado
Music,Unfinished Dream of All Living Ghost,音楽部門,東方獣王園,음악부문,동방수왕원,토터스 드래곤 ~ 행운과 불운,トータスドラゴン　～ 幸運と不運,Tortoise Dragon ~ Fortune and Misfortune
Music,Unfinished Dream of All Living Ghost,音楽部門,東方獣王園,음악부문,동방수왕원,쇼토쿠 태자의 페가수스 ~ Dark Pegasus,聖徳太子のペガサス〜Dark Pegasus,Prince Shoutoku's Pegasus ~ Dark Pegasus
Music,Unfinished Dream of All Living Ghost,音楽部門,東方獣王園,음악부문,동방수왕원,탐욕스러운 짐승의 메멘토,強欲な獣のメメント,Memento of the Avaricious Beast
Music,Unfinished Dream of All Living Ghost,音楽部門,東方獣王園,음악부문,동방수왕원,수왕들의 휴식,獣王達の休息,Beast Kings' Rest
Music,Unfinished Dream of All Living Ghost,音楽部門,東方獣王園,음악부문,동방수왕원,짐승에게 지성은 있는가,獣に知性はあるか,Do Beasts Have Intelligence?
Music,Unfinished Dream of All Living Ghost,音楽部門,東方獣王園,음악부문,동방수왕원,獣王園ストーリー前半会話曲（曲名不明）,獣王園ストーリー前半会話曲（曲名不明）,Pre-Battle Conversation theme of first half (name unknown)
Music,Unfinished Dream of All Living Ghost,音楽部門,東方獣王園,음악부문,동방수왕원,獣王園ストーリー後半会話曲（曲名不明）,獣王園ストーリー後半会話曲（曲名不明）,Pre-Battle Conversation theme of second half (name unknown).
Music,Fossilized Wonders,音楽部門,東方錦上京,음악부문,동방금상경,비단 위의 무녀,錦の上の巫女,Shrine Maiden Crowned with Glory
Music,Fossilized Wonders,音楽部門,東方錦上京,음악부문,동방금상경,사랑스러운 티끌의 거처,愛おしき塵の住処,Beloved Dwelling of Dust
Music,Fossilized Wonders,音楽部門,東方錦上京,음악부문,동방금상경,설령 세계로부터 잊혀져도,例え世界から忘れられても,Even if Forgotten by the World
Music,Fossilized Wonders,音楽部門,東方錦上京,음악부문,동방금상경,세이크리드 포레스트,セイクリッドフォレスト,Sacred Forest
Music,Fossilized Wonders,音楽部門,東方錦上京,음악부문,동방금상경,숲에는 요괴가 있어요,森にはお化けがいるよ,There's a Monster in the Woods
Music,Fossilized Wonders,音楽部門,東方錦上京,음악부문,동방금상경,프레스터 존의 황금경,プレステ・ジョアンの黄金境,Golden Land of Prester John
Music,Fossilized Wonders,音楽部門,東方錦上京,음악부문,동방금상경,이왕이면 목숨을 걸고 수수께끼를 풀어라,どうせなら命を賭けて謎を解け,Might as Well Risk Your Life to Solve the Riddle
Music,Highly Responsive to Prayers,音楽部門,東方靈異伝,음악부문,동방영이전,A Sacred Lot,A Sacred Lot,A Sacred Lot
Music,Highly Responsive to Prayers,音楽部門,東方靈異伝,음악부문,동방영이전,영원의 무녀,永遠の巫女,Eternal Shrine Maiden
Music,Highly Responsive to Prayers,音楽部門,東方靈異伝,음악부문,동방영이전,The Positive and Negative,The Positive and Negative,The Positive and Negative
Music,Highly Responsive to Prayers,音楽部門,東方靈異伝,음악부문,동방영이전,Highly Responsive to Prayers,Highly Responsive to Prayers,Highly Responsive to Prayers
Music,Highly Responsive to Prayers,音楽部門,東方靈異伝,음악부문,동방영이전,동방괴기담,東方怪奇談,Eastern Tale of Fancy
Music,Highly Responsive to Prayers,音楽部門,東方靈異伝,음악부문,동방영이전,천사전설,天使伝説,Angel's Legend
Music,Highly Responsive to Prayers,音楽部門,東方靈異伝,음악부문,동방영이전,Oriental Magician,Oriental Magician,Oriental Magician
Music,Highly Responsive to Prayers,音楽部門,東方靈異伝,음악부문,동방영이전,파사의 소태도,破邪の小太刀,Small Evil-Crushing Blade
Music,Highly Responsive to Prayers,音楽部門,東方靈異伝,음악부문,동방영이전,마경,魔鏡,Magic Mirror
Music,Highly Responsive to Prayers,音楽部門,東方靈異伝,음악부문,동방영이전,the Legend of KAGE,the Legend of KAGE,the Legend of KAGE
Music,Highly Responsive to Prayers,音楽部門,東方靈異伝,음악부문,동방영이전,"자, 쓰러져 죽을 때까지",いざ、倒れ逝くその時まで,"Now, Until the Moment You Die"
Music,Highly Responsive to Prayers,音楽部門,東方靈異伝,음악부문,동방영이전,Civilization of Magic,Civilization of Magic,Civilization of Magic
Music,Highly Responsive to Prayers,音楽部門,東方靈異伝,음악부문,동방영이전,성유검사(성유천사),星幽剣士（星幽天使）,Swordsman of a Distant Star (Angel of a Distant Star)
Music,Highly Responsive to Prayers,音楽部門,東方靈異伝,음악부문,동방영이전,아이리스,アイリス,Iris
Music,Highly Responsive to Prayers,音楽部門,東方靈異伝,음악부문,동방영이전,바람의 신사,風の神社,Shrine of the Wind
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,동방봉마록 ~ 정토만다라,東方封魔録　～ 浄土曼荼羅,Eastern Demon-Sealing Record ~ Pure Land Mandala
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,하쿠레이 ~ Eastern Wind,博麗　～ Eastern Wind,Hakurei ~ Eastern Wind
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,She's in a temper!!,She's in a temper!!,She's in a temper!!
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,End of Daylight,End of Daylight,End of Daylight
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,어둠의 힘,やみのちから,Power of Darkness
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,환몽계,幻夢界,World of Fantasies
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,죽음을 걸고,死を賭して,Bet on Death
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,"신단, 자줏빛으로 타올라",ひもろぎ、むらさきにもえ,"Himorogi, Burn in Violet"
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,사랑색 매직,恋色マジック,Love-Colored Magic
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,동방봉마록 ~ 유환난무,東方封魔録　～ 幽幻乱舞,Eastern Demon-Sealing Record ~ Spectral Boisterous Dance
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,Complete Darkness,Complete Darkness,Complete Darkness
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,엑스트라 러브,エキストララブ,Extra Love
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,전차 아가씨가 꾸는 꿈,戦車むすめのみるゆめ,The Tank Girl's Dream
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,토오노의 숲,遠野の森,Forest of Tono
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,옛날이야기 원더랜드,昔話わんだーらんど,Legendary Wonderland
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,하쿠레이 신사 경내,博麗神社境内,Hakurei Shrine Grounds
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,해가 지고,陽落ちて,Sunfall
Music,Story of Eastern Wonderland,音楽部門,東方封魔録,음악부문,동방봉마록,봉마종연,封魔終演,Demon-Sealing Finale
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,꿈은 시공을 넘어서,夢は時空を越えて,A Dream Transcending Space-Time
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,Selection,Selection,Selection
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,동방요연담,東方妖恋談,Eastern Mystical Tale of Romance
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,Reincarnation,Reincarnation,Reincarnation
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,Dim. Dream,Dim. Dream,Dim. Dream
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,Tabula rasa ~ 공백소녀,Tabula rasa　～ 空白少女,Tabula rasa ~ The Empty Girl
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,Maniacal Princess,Maniacal Princess,Maniacal Princess
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,몽소실 ~ Lost Dream,夢消失　～ Lost Dream,Vanishing Dream ~ Lost Dream
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,몽환유희 ~ Dream War,夢幻遊戯　～ Dream War,Visionary Game ~ Dream War
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,마법결전! ~ Fight it out!,魔法決戦！　～ Fight it out!,Decisive Magic Battle! ~ Fight it out!
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,Sailor of Time,Sailor of Time,Disunified Field Theory of Magic
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,Strawberry Crisis!!,Strawberry Crisis!!,Sailor of Time
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,비통일 마법세계론,非統一魔法世界論,Adoration of Magic
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,마법종애,魔法鐘愛,Strawberry Crisis!!
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,구원의 꿈,久遠の夢,Dream of Eternity
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,동방의 파란 하늘,東方の青い空,Eastern Blue Sky
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,영원의 만월,永遠の満月,Eternal Full Moon
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,Maple Dream...,Maple Dream...,Maple Dream...
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,영인의 휴일,霊人の休日,Ghostly Person's Holiday
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,승리 데모,勝利デモ,Victory Demonstration
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,게임오버,ゲームオーバー,Game Over
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,시간의 바람,時の風,Winds of Time
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,스타보우 드림,スターボウドリーム,Starbow Dream
Music,Phantasmagoria of Dim.Dream,音楽部門,東方夢時空,음악부문,동방몽시공,Phantasmagoria,Phantasmagoria,Phantasmagoria
Music,Lotus Land Story,音楽部門,東方幻想郷,음악부문,동방환상향,환상향 ~ Lotus Land Story,幻想郷　～ Lotus Land Story,Gensokyo ~ Lotus Land Story
Music,Lotus Land Story,音楽部門,東方幻想郷,음악부문,동방환상향,Witching Dream,Witching Dream,Witching Dream
Music,Lotus Land Story,音楽部門,東方幻想郷,음악부문,동방환상향,Selene's light,Selene's light,Selene's light
Music,Lotus Land Story,音楽部門,東方幻想郷,음악부문,동방환상향,장식전 ~ Decoration Battle,装飾戦　～ Decoration Battle,Decoration Battle
Music,Lotus Land Story,音楽部門,東方幻想郷,음악부문,동방환상향,Break the Sabbath,Break the Sabbath,Break the Sabbath
Music,Lotus Land Story,音楽部門,東方幻想郷,음악부문,동방환상향,홍향곡 ~ Scarlet Phoneme,紅響曲　～ Scarlet Phoneme,Scarlet Symphony ~ Scarlet Phoneme
Music,Lotus Land Story,音楽部門,東方幻想郷,음악부문,동방환상향,Bad Apple!!,Bad Apple!!,Bad Apple!!
Music,Lotus Land Story,音楽部門,東方幻想郷,음악부문,동방환상향,영전 ~ Perdition crisis,霊戦　～ Perdition crisis,Spirit Battle ~ Perdition crisis
Music,Lotus Land Story,音楽部門,東方幻想郷,음악부문,동방환상향,앨리스 마에스트라,アリスマエステラ,Alice Maestra
Music,Lotus Land Story,音楽部門,東方幻想郷,음악부문,동방환상향,소녀기상곡 ~ Capriccio,少女綺想曲　～ Capriccio,Maiden's Capriccio ~ Cappriccio
Music,Lotus Land Story,音楽部門,東方幻想郷,음악부문,동방환상향,별의 그릇 ~ Casket of Star,星の器　～ Casket of Star,Vessel of Stars ~ Casket of Star
Music,Lotus Land Story,音楽部門,東方幻想郷,음악부문,동방환상향,Lotus Love,Lotus Love,Lotus Love
Music,Lotus Land Story,音楽部門,東方幻想郷,음악부문,동방환상향,잠자는 공포 ~ Sleeping Terror,眠れる恐怖　～ Sleeping Terror,Sleeping Terror
Music,Lotus Land Story,音楽部門,東方幻想郷,음악부문,동방환상향,Dream Land,Dream Land,Dream Land
Music,Lotus Land Story,音楽部門,東方幻想郷,음악부문,동방환상향,유몽 ~ Inanimate Dream,幽夢　～ Inanimate Dream,Faint Dream ~ Inanimate Dream
Music,Lotus Land Story,音楽部門,東方幻想郷,음악부문,동방환상향,금지될 수밖에 없는 유희,禁じざるをえない遊戯,The Inevitably Forbidden Game
