Major_Category_ko,Sub_Category_ko,Korean,Major_Category_ja,Sub_Category_ja,Japanese,Major_Category_en,Sub_Category_en,English
음악부문,동방수왕원,요요발호 ~ Who done it!,音楽部門,東方獣王園,妖々跋扈　～ Who done it!,Music,Unfinished Dream of All Living Ghost,Spiritual Domination ~ Who done it!
음악부문,동방수왕원,한 쌍의 신수,音楽部門,東方獣王園,一対の神獣,Music,Unfinished Dream of All Living Ghost,A Pair of Divine Beasts
음악부문,동방수왕원,봄의 항구에서,音楽部門,東方獣王園,春の湊に,Music,Unfinished Dream of All Living Ghost,At the Harbor of Spring
음악부문,동방수왕원,"잊기 어려운, 인연의 푸르름",音楽部門,東方獣王園,忘れがたき、よすがの緑,Music,Unfinished Dream of All Living Ghost,"Unforgettable, the Nostalgic Greenery"
음악부문,동방수왕원,시체여행 ~ Be of good cheer!,音楽部門,東方獣王園,死体旅行　～ Be of good cheer!,Music,Unfinished Dream of All Living Ghost,Corpse Voyage ~ Be of good cheer!
음악부문,동방수왕원,애타게 기다리던 황혼녘,音楽部門,東方獣王園,待ちわびた逢魔が時,Music,Unfinished Dream of All Living Ghost,The Long-Awaited Oumagatoki
음악부문,동방수왕원,사도의 후타츠이와,音楽部門,東方獣王園,佐渡の二ッ岩,Music,Unfinished Dream of All Living Ghost,Futatsuiwa from Sado
음악부문,동방수왕원,토터스 드래곤 ~ 행운과 불운,音楽部門,東方獣王園,トータスドラゴン　～ 幸運と不運,Music,Unfinished Dream of All Living Ghost,Tortoise Dragon ~ Fortune and Misfortune
음악부문,동방수왕원,쇼토쿠 태자의 페가수스 ~ Dark Pegasus,音楽部門,東方獣王園,聖徳太子のペガサス〜Dark Pegasus,Music,Unfinished Dream of All Living Ghost,Prince Shoutoku's Pegasus ~ Dark Pegasus
음악부문,동방수왕원,탐욕스러운 짐승의 메멘토,音楽部門,東方獣王園,強欲な獣のメメント,Music,Unfinished Dream of All Living Ghost,Memento of the Avaricious Beast
음악부문,동방수왕원,수왕들의 휴식,音楽部門,東方獣王園,獣王達の休息,Music,Unfinished Dream of All Living Ghost,Beast Kings' Rest
음악부문,동방수왕원,짐승에게 지성은 있는가,音楽部門,東方獣王園,獣に知性はあるか,Music,Unfinished Dream of All Living Ghost,Do Beasts Have Intelligence?
음악부문,동방수왕원,수왕원 스토리 전반 회화곡（곡명불명）,音楽部門,東方獣王園,獣王園ストーリー前半会話曲（曲名不明）,Music,Unfinished Dream of All Living Ghost,Pre-Battle Conversation theme of first half (name unknown)
음악부문,동방수왕원,수왕원 스토리 후반 회화곡（곡명불명）,音楽部門,東方獣王園,獣王園ストーリー後半会話曲（曲名不明）,Music,Unfinished Dream of All Living Ghost,Pre-Battle Conversation theme of second half (name unknown).
음악부문,동방금상경,비단 위의 무녀,音楽部門,東方錦上京,錦の上の巫女,Music,Fossilized Wonders,Shrine Maiden Crowned with Glory
음악부문,동방금상경,사랑스러운 티끌의 거처,音楽部門,東方錦上京,愛おしき塵の住処,Music,Fossilized Wonders,Beloved Dwelling of Dust
음악부문,동방금상경,설령 세계로부터 잊혀져도,音楽部門,東方錦上京,例え世界から忘れられても,Music,Fossilized Wonders,Even if Forgotten by the World
음악부문,동방금상경,세이크리드 포레스트,音楽部門,東方錦上京,セイクリッドフォレスト,Music,Fossilized Wonders,Sacred Forest
음악부문,동방금상경,숲에는 요괴가 있어요,音楽部門,東方錦上京,森にはお化けがいるよ,Music,Fossilized Wonders,There's a Monster in the Woods
음악부문,동방금상경,프레스터 존의 황금경,音楽部門,東方錦上京,プレステ・ジョアンの黄金境,Music,Fossilized Wonders,Golden Land of Prester John
음악부문,동방금상경,이왕이면 목숨을 걸고 수수께끼를 풀어라,音楽部門,東方錦上京,どうせなら命を賭けて謎を解け,Music,Fossilized Wonders,Might as Well Risk Your Life to Solve the Riddle
음악부문,동방영이전,A Sacred Lot,音楽部門,東方靈異伝,A Sacred Lot,Music,Highly Responsive to Prayers,A Sacred Lot
음악부문,동방영이전,영원의 무녀,音楽部門,東方靈異伝,永遠の巫女,Music,Highly Responsive to Prayers,Eternal Shrine Maiden
음악부문,동방영이전,The Positive and Negative,音楽部門,東方靈異伝,The Positive and Negative,Music,Highly Responsive to Prayers,The Positive and Negative
음악부문,동방영이전,Highly Responsive to Prayers,音楽部門,東方靈異伝,Highly Responsive to Prayers,Music,Highly Responsive to Prayers,Highly Responsive to Prayers
음악부문,동방영이전,동방괴기담,音楽部門,東方靈異伝,東方怪奇談,Music,Highly Responsive to Prayers,Eastern Tale of Fancy
음악부문,동방영이전,천사전설,音楽部門,東方靈異伝,天使伝説,Music,Highly Responsive to Prayers,Angel's Legend
음악부문,동방영이전,Oriental Magician,音楽部門,東方靈異伝,Oriental Magician,Music,Highly Responsive to Prayers,Oriental Magician
음악부문,동방영이전,파사의 소태도,音楽部門,東方靈異伝,破邪の小太刀,Music,Highly Responsive to Prayers,Small Evil-Crushing Blade
음악부문,동방영이전,마경,音楽部門,東方靈異伝,魔鏡,Music,Highly Responsive to Prayers,Magic Mirror
음악부문,동방영이전,the Legend of KAGE,音楽部門,東方靈異伝,the Legend of KAGE,Music,Highly Responsive to Prayers,the Legend of KAGE
음악부문,동방영이전,"자, 쓰러져 죽을 때까지",音楽部門,東方靈異伝,いざ、倒れ逝くその時まで,Music,Highly Responsive to Prayers,"Now, Until the Moment You Die"
음악부문,동방영이전,Civilization of Magic,音楽部門,東方靈異伝,Civilization of Magic,Music,Highly Responsive to Prayers,Civilization of Magic
음악부문,동방영이전,성유검사(성유천사),音楽部門,東方靈異伝,星幽剣士（星幽天使）,Music,Highly Responsive to Prayers,Swordsman of a Distant Star (Angel of a Distant Star)
음악부문,동방영이전,아이리스,音楽部門,東方靈異伝,アイリス,Music,Highly Responsive to Prayers,Iris
음악부문,동방영이전,바람의 신사,音楽部門,東方靈異伝,風の神社,Music,Highly Responsive to Prayers,Shrine of the Wind
음악부문,동방봉마록,동방봉마록 ~ 정토만다라,音楽部門,東方封魔録,東方封魔録　～ 浄土曼荼羅,Music,Story of Eastern Wonderland,Eastern Demon-Sealing Record ~ Pure Land Mandala
음악부문,동방봉마록,하쿠레이 ~ Eastern Wind,音楽部門,東方封魔録,博麗　～ Eastern Wind,Music,Story of Eastern Wonderland,Hakurei ~ Eastern Wind
음악부문,동방봉마록,She's in a temper!!,音楽部門,東方封魔録,She's in a temper!!,Music,Story of Eastern Wonderland,She's in a temper!!
음악부문,동방봉마록,End of Daylight,音楽部門,東方封魔録,End of Daylight,Music,Story of Eastern Wonderland,End of Daylight
음악부문,동방봉마록,어둠의 힘,音楽部門,東方封魔録,やみのちから,Music,Story of Eastern Wonderland,Power of Darkness
음악부문,동방봉마록,환몽계,音楽部門,東方封魔録,幻夢界,Music,Story of Eastern Wonderland,World of Fantasies
음악부문,동방봉마록,죽음을 걸고,音楽部門,東方封魔録,死を賭して,Music,Story of Eastern Wonderland,Bet on Death
음악부문,동방봉마록,"신단, 자줏빛으로 타올라",音楽部門,東方封魔録,ひもろぎ、むらさきにもえ,Music,Story of Eastern Wonderland,"Himorogi, Burn in Violet"
음악부문,동방봉마록,사랑색 매직,音楽部門,東方封魔録,恋色マジック,Music,Story of Eastern Wonderland,Love-Colored Magic
음악부문,동방봉마록,동방봉마록 ~ 유환난무,音楽部門,東方封魔録,東方封魔録　～ 幽幻乱舞,Music,Story of Eastern Wonderland,Eastern Demon-Sealing Record ~ Spectral Boisterous Dance
음악부문,동방봉마록,Complete Darkness,音楽部門,東方封魔録,Complete Darkness,Music,Story of Eastern Wonderland,Complete Darkness
음악부문,동방봉마록,엑스트라 러브,音楽部門,東方封魔録,エキストララブ,Music,Story of Eastern Wonderland,Extra Love
음악부문,동방봉마록,전차 아가씨가 꾸는 꿈,音楽部門,東方封魔録,戦車むすめのみるゆめ,Music,Story of Eastern Wonderland,The Tank Girl's Dream
음악부문,동방봉마록,토오노의 숲,音楽部門,東方封魔録,遠野の森,Music,Story of Eastern Wonderland,Forest of Tono
음악부문,동방봉마록,옛날이야기 원더랜드,音楽部門,東方封魔録,昔話わんだーらんど,Music,Story of Eastern Wonderland,Legendary Wonderland
음악부문,동방봉마록,하쿠레이 신사 경내,音楽部門,東方封魔録,博麗神社境内,Music,Story of Eastern Wonderland,Hakurei Shrine Grounds
음악부문,동방봉마록,해가 지고,音楽部門,東方封魔録,陽落ちて,Music,Story of Eastern Wonderland,Sunfall
음악부문,동방봉마록,봉마종연,音楽部門,東方封魔録,封魔終演,Music,Story of Eastern Wonderland,Demon-Sealing Finale
음악부문,동방몽시공,꿈은 시공을 넘어서,音楽部門,東方夢時空,夢は時空を越えて,Music,Phantasmagoria of Dim.Dream,A Dream Transcending Space-Time
음악부문,동방몽시공,Selection,音楽部門,東方夢時空,Selection,Music,Phantasmagoria of Dim.Dream,Selection
음악부문,동방몽시공,동방요연담,音楽部門,東方夢時空,東方妖恋談,Music,Phantasmagoria of Dim.Dream,Eastern Mystical Tale of Romance
음악부문,동방몽시공,Reincarnation,音楽部門,東方夢時空,Reincarnation,Music,Phantasmagoria of Dim.Dream,Reincarnation
음악부문,동방몽시공,Dim. Dream,音楽部門,東方夢時空,Dim. Dream,Music,Phantasmagoria of Dim.Dream,Dim. Dream
음악부문,동방몽시공,Tabula rasa ~ 공백소녀,音楽部門,東方夢時空,Tabula rasa　～ 空白少女,Music,Phantasmagoria of Dim.Dream,Tabula rasa ~ The Empty Girl
음악부문,동방몽시공,Maniacal Princess,音楽部門,東方夢時空,Maniacal Princess,Music,Phantasmagoria of Dim.Dream,Maniacal Princess
음악부문,동방몽시공,몽소실 ~ Lost Dream,音楽部門,東方夢時空,夢消失　～ Lost Dream,Music,Phantasmagoria of Dim.Dream,Vanishing Dream ~ Lost Dream
음악부문,동방몽시공,몽환유희 ~ Dream War,音楽部門,東方夢時空,夢幻遊戯　～ Dream War,Music,Phantasmagoria of Dim.Dream,Visionary Game ~ Dream War
음악부문,동방몽시공,마법결전! ~ Fight it out!,音楽部門,東方夢時空,魔法決戦！　～ Fight it out!,Music,Phantasmagoria of Dim.Dream,Decisive Magic Battle! ~ Fight it out!
음악부문,동방몽시공,Sailor of Time,音楽部門,東方夢時空,Sailor of Time,Music,Phantasmagoria of Dim.Dream,Disunified Field Theory of Magic
음악부문,동방몽시공,Strawberry Crisis!!,音楽部門,東方夢時空,Strawberry Crisis!!,Music,Phantasmagoria of Dim.Dream,Sailor of Time
음악부문,동방몽시공,비통일 마법세계론,音楽部門,東方夢時空,非統一魔法世界論,Music,Phantasmagoria of Dim.Dream,Adoration of Magic
음악부문,동방몽시공,마법종애,音楽部門,東方夢時空,魔法鐘愛,Music,Phantasmagoria of Dim.Dream,Strawberry Crisis!!
음악부문,동방몽시공,구원의 꿈,音楽部門,東方夢時空,久遠の夢,Music,Phantasmagoria of Dim.Dream,Dream of Eternity
음악부문,동방몽시공,동방의 파란 하늘,音楽部門,東方夢時空,東方の青い空,Music,Phantasmagoria of Dim.Dream,Eastern Blue Sky
음악부문,동방몽시공,영원의 만월,音楽部門,東方夢時空,永遠の満月,Music,Phantasmagoria of Dim.Dream,Eternal Full Moon
음악부문,동방몽시공,Maple Dream...,音楽部門,東方夢時空,Maple Dream...,Music,Phantasmagoria of Dim.Dream,Maple Dream...
음악부문,동방몽시공,영인의 휴일,音楽部門,東方夢時空,霊人の休日,Music,Phantasmagoria of Dim.Dream,Ghostly Person's Holiday
음악부문,동방몽시공,승리 데모,音楽部門,東方夢時空,勝利デモ,Music,Phantasmagoria of Dim.Dream,Victory Demonstration
음악부문,동방몽시공,게임오버,音楽部門,東方夢時空,ゲームオーバー,Music,Phantasmagoria of Dim.Dream,Game Over
음악부문,동방몽시공,시간의 바람,音楽部門,東方夢時空,時の風,Music,Phantasmagoria of Dim.Dream,Winds of Time
음악부문,동방몽시공,스타보우 드림,音楽部門,東方夢時空,スターボウドリーム,Music,Phantasmagoria of Dim.Dream,Starbow Dream
음악부문,동방몽시공,Phantasmagoria,音楽部門,東方夢時空,Phantasmagoria,Music,Phantasmagoria of Dim.Dream,Phantasmagoria
음악부문,동방환상향,환상향 ~ Lotus Land Story,音楽部門,東方幻想郷,幻想郷　～ Lotus Land Story,Music,Lotus Land Story,Gensokyo ~ Lotus Land Story
음악부문,동방환상향,Witching Dream,音楽部門,東方幻想郷,Witching Dream,Music,Lotus Land Story,Witching Dream
음악부문,동방환상향,Selene's light,音楽部門,東方幻想郷,Selene's light,Music,Lotus Land Story,Selene's light
음악부문,동방환상향,장식전 ~ Decoration Battle,音楽部門,東方幻想郷,装飾戦　～ Decoration Battle,Music,Lotus Land Story,Decoration Battle
음악부문,동방환상향,Break the Sabbath,音楽部門,東方幻想郷,Break the Sabbath,Music,Lotus Land Story,Break the Sabbath
음악부문,동방환상향,홍향곡 ~ Scarlet Phoneme,音楽部門,東方幻想郷,紅響曲　～ Scarlet Phoneme,Music,Lotus Land Story,Scarlet Symphony ~ Scarlet Phoneme
음악부문,동방환상향,Bad Apple!!,音楽部門,東方幻想郷,Bad Apple!!,Music,Lotus Land Story,Bad Apple!!
음악부문,동방환상향,영전 ~ Perdition crisis,音楽部門,東方幻想郷,霊戦　～ Perdition crisis,Music,Lotus Land Story,Spirit Battle ~ Perdition crisis
음악부문,동방환상향,앨리스 마에스트라,音楽部門,東方幻想郷,アリスマエステラ,Music,Lotus Land Story,Alice Maestra
음악부문,동방환상향,소녀기상곡 ~ Capriccio,音楽部門,東方幻想郷,少女綺想曲　～ Capriccio,Music,Lotus Land Story,Maiden's Capriccio ~ Cappriccio
음악부문,동방환상향,별의 그릇 ~ Casket of Star,音楽部門,東方幻想郷,星の器　～ Casket of Star,Music,Lotus Land Story,Vessel of Stars ~ Casket of Star
